"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"41","OR","Oregon","Linn County","county",41043,"October",2019,56887,58943,2056
"41","OR","Oregon","Linn County","county",41043,"November",2019,56836,58829,1993
"41","OR","Oregon","Linn County","county",41043,"December",2019,56468,58446,1978
"41","OR","Oregon","Linn County","county",41043,"January",2020,56167,58702,2535
"41","OR","Oregon","Linn County","county",41043,"February",2020,56384,58878,2494
"41","OR","Oregon","Linn County","county",41043,"March",2020,56490,59180,2690
"41","OR","Oregon","Linn County","county",41043,"April",2020,51431,60724,9293
"41","OR","Oregon","Linn County","county",41043,"May",2020,51989,59910,7921
"41","OR","Oregon","Malheur County","county",41045,"January",2019,11282,12062,780
"41","OR","Oregon","Malheur County","county",41045,"February",2019,11368,12027,659
"41","OR","Oregon","Malheur County","county",41045,"March",2019,11491,12122,631
"41","OR","Oregon","Malheur County","county",41045,"April",2019,11820,12334,514
"41","OR","Oregon","Malheur County","county",41045,"May",2019,11801,12240,439
"41","OR","Oregon","Malheur County","county",41045,"June",2019,11941,12469,528
"41","OR","Oregon","Malheur County","county",41045,"July",2019,11845,12414,569
"41","OR","Oregon","Malheur County","county",41045,"August",2019,12126,12630,504
"41","OR","Oregon","Malheur County","county",41045,"September",2019,12135,12515,380
"41","OR","Oregon","Malheur County","county",41045,"October",2019,12131,12478,347
"41","OR","Oregon","Malheur County","county",41045,"November",2019,11997,12360,363
"41","OR","Oregon","Malheur County","county",41045,"December",2019,11712,12116,404
"41","OR","Oregon","Malheur County","county",41045,"January",2020,11461,12013,552
"41","OR","Oregon","Malheur County","county",41045,"February",2020,11633,12180,547
"41","OR","Oregon","Malheur County","county",41045,"March",2020,11802,12285,483
"41","OR","Oregon","Malheur County","county",41045,"April",2020,11448,12453,1005
"41","OR","Oregon","Malheur County","county",41045,"May",2020,11423,12453,1030
"41","OR","Oregon","Marion County","county",41047,"January",2019,151743,159582,7839
"41","OR","Oregon","Marion County","county",41047,"February",2019,153063,160637,7574
"41","OR","Oregon","Marion County","county",41047,"March",2019,153281,160813,7532
"41","OR","Oregon","Marion County","county",41047,"April",2019,153699,160261,6562
"41","OR","Oregon","Marion County","county",41047,"May",2019,154969,160870,5901
"41","OR","Oregon","Marion County","county",41047,"June",2019,156829,163663,6834
"41","OR","Oregon","Marion County","county",41047,"July",2019,157860,164971,7111
"41","OR","Oregon","Marion County","county",41047,"August",2019,157604,164387,6783
"41","OR","Oregon","Marion County","county",41047,"September",2019,158076,163333,5257
"41","OR","Oregon","Marion County","county",41047,"October",2019,157070,162210,5140
"41","OR","Oregon","Marion County","county",41047,"November",2019,156807,161709,4902
"41","OR","Oregon","Marion County","county",41047,"December",2019,155151,160104,4953
"41","OR","Oregon","Marion County","county",41047,"January",2020,153121,159628,6507
"41","OR","Oregon","Marion County","county",41047,"February",2020,155199,161623,6424
"41","OR","Oregon","Marion County","county",41047,"March",2020,155653,162222,6569
"41","OR","Oregon","Marion County","county",41047,"April",2020,138484,159713,21229
"41","OR","Oregon","Marion County","county",41047,"May",2020,140802,160862,20060
"41","OR","Oregon","Morrow County","county",41049,"January",2019,5219,5558,339
"41","OR","Oregon","Morrow County","county",41049,"February",2019,5270,5575,305
"41","OR","Oregon","Morrow County","county",41049,"March",2019,5282,5564,282
"41","OR","Oregon","Morrow County","county",41049,"April",2019,5483,5696,213
"41","OR","Oregon","Morrow County","county",41049,"May",2019,5523,5713,190
"41","OR","Oregon","Morrow County","county",41049,"June",2019,5587,5828,241
"41","OR","Oregon","Morrow County","county",41049,"July",2019,5658,5971,313
"41","OR","Oregon","Morrow County","county",41049,"August",2019,5687,5917,230
"41","OR","Oregon","Morrow County","county",41049,"September",2019,5744,5917,173
"41","OR","Oregon","Morrow County","county",41049,"October",2019,5611,5774,163
"41","OR","Oregon","Morrow County","county",41049,"November",2019,5413,5592,179
"41","OR","Oregon","Morrow County","county",41049,"December",2019,5247,5441,194
"41","OR","Oregon","Morrow County","county",41049,"January",2020,5255,5518,263
"41","OR","Oregon","Morrow County","county",41049,"February",2020,5327,5588,261
"41","OR","Oregon","Morrow County","county",41049,"March",2020,5359,5603,244
"41","OR","Oregon","Morrow County","county",41049,"April",2020,5187,5613,426
"41","OR","Oregon","Morrow County","county",41049,"May",2020,5097,5510,413
"41","OR","Oregon","Multnomah County","county",41051,"January",2019,435902,453953,18051
"41","OR","Oregon","Multnomah County","county",41051,"February",2019,437826,455161,17335
"41","OR","Oregon","Multnomah County","county",41051,"March",2019,437557,455019,17462
"41","OR","Oregon","Multnomah County","county",41051,"April",2019,438218,453268,15050
"41","OR","Oregon","Multnomah County","county",41051,"May",2019,437953,451939,13986
"41","OR","Oregon","Multnomah County","county",41051,"June",2019,437777,453924,16147
"41","OR","Oregon","Multnomah County","county",41051,"July",2019,441397,457534,16137
"41","OR","Oregon","Multnomah County","county",41051,"August",2019,442260,458074,15814
"41","OR","Oregon","Multnomah County","county",41051,"September",2019,442923,455572,12649
"41","OR","Oregon","Multnomah County","county",41051,"October",2019,443524,456073,12549
"41","OR","Oregon","Multnomah County","county",41051,"November",2019,444753,456657,11904
"41","OR","Oregon","Multnomah County","county",41051,"December",2019,443644,455097,11453
"41","OR","Oregon","Multnomah County","county",41051,"January",2020,440011,454571,14560
"41","OR","Oregon","Multnomah County","county",41051,"February",2020,441912,456615,14703
"41","OR","Oregon","Multnomah County","county",41051,"March",2020,441066,456871,15805
"41","OR","Oregon","Multnomah County","county",41051,"April",2020,389777,463445,73668
"41","OR","Oregon","Multnomah County","county",41051,"May",2020,394848,466298,71450
"41","OR","Oregon","Polk County","county",41053,"January",2019,37518,39505,1987
"41","OR","Oregon","Polk County","county",41053,"February",2019,37781,39687,1906
"41","OR","Oregon","Polk County","county",41053,"March",2019,37744,39626,1882
"41","OR","Oregon","Polk County","county",41053,"April",2019,37775,39403,1628
"41","OR","Oregon","Polk County","county",41053,"May",2019,38032,39515,1483
"41","OR","Oregon","Polk County","county",41053,"June",2019,38336,40093,1757
"41","OR","Oregon","Polk County","county",41053,"July",2019,38522,40372,1850
"41","OR","Oregon","Polk County","county",41053,"August",2019,38487,40243,1756
"41","OR","Oregon","Polk County","county",41053,"September",2019,38677,40057,1380
"41","OR","Oregon","Polk County","county",41053,"October",2019,38839,40170,1331
"41","OR","Oregon","Polk County","county",41053,"November",2019,38821,40068,1247
"41","OR","Oregon","Polk County","county",41053,"December",2019,38351,39585,1234
"41","OR","Oregon","Polk County","county",41053,"January",2020,37867,39448,1581
"41","OR","Oregon","Polk County","county",41053,"February",2020,38317,39908,1591
"41","OR","Oregon","Polk County","county",41053,"March",2020,38336,39965,1629
"41","OR","Oregon","Polk County","county",41053,"April",2020,34009,38971,4962
"41","OR","Oregon","Polk County","county",41053,"May",2020,34508,38983,4475
"41","OR","Oregon","Sherman County","county",41055,"January",2019,846,882,36
"41","OR","Oregon","Sherman County","county",41055,"February",2019,856,894,38
"41","OR","Oregon","Sherman County","county",41055,"March",2019,860,898,38
"41","OR","Oregon","Sherman County","county",41055,"April",2019,874,906,32
"41","OR","Oregon","Sherman County","county",41055,"May",2019,880,908,28
"41","OR","Oregon","Sherman County","county",41055,"June",2019,911,942,31
"41","OR","Oregon","Sherman County","county",41055,"July",2019,961,994,33
"41","OR","Oregon","Sherman County","county",41055,"August",2019,965,1000,35
"41","OR","Oregon","Sherman County","county",41055,"September",2019,948,976,28
"41","OR","Oregon","Sherman County","county",41055,"October",2019,920,945,25
"41","OR","Oregon","Sherman County","county",41055,"November",2019,888,919,31
"41","OR","Oregon","Sherman County","county",41055,"December",2019,892,924,32
"41","OR","Oregon","Sherman County","county",41055,"January",2020,888,937,49
"41","OR","Oregon","Sherman County","county",41055,"February",2020,884,930,46
"41","OR","Oregon","Sherman County","county",41055,"March",2020,897,946,49
"41","OR","Oregon","Sherman County","county",41055,"April",2020,843,959,116
"41","OR","Oregon","Sherman County","county",41055,"May",2020,817,918,101
"41","OR","Oregon","Tillamook County","county",41057,"January",2019,11141,11743,602
"41","OR","Oregon","Tillamook County","county",41057,"February",2019,11214,11789,575
"41","OR","Oregon","Tillamook County","county",41057,"March",2019,11244,11805,561
"41","OR","Oregon","Tillamook County","county",41057,"April",2019,11395,11838,443
"41","OR","Oregon","Tillamook County","county",41057,"May",2019,11483,11896,413
"41","OR","Oregon","Tillamook County","county",41057,"June",2019,11610,12094,484
"41","OR","Oregon","Tillamook County","county",41057,"July",2019,11781,12244,463
"41","OR","Oregon","Tillamook County","county",41057,"August",2019,11857,12318,461
"41","OR","Oregon","Tillamook County","county",41057,"September",2019,11669,12041,372
"41","OR","Oregon","Tillamook County","county",41057,"October",2019,11401,11775,374
"41","OR","Oregon","Tillamook County","county",41057,"November",2019,11231,11586,355
"41","OR","Oregon","Tillamook County","county",41057,"December",2019,11025,11416,391
"41","OR","Oregon","Tillamook County","county",41057,"January",2020,11083,11572,489
"41","OR","Oregon","Tillamook County","county",41057,"February",2020,11173,11650,477
"41","OR","Oregon","Tillamook County","county",41057,"March",2020,11286,11767,481
"41","OR","Oregon","Tillamook County","county",41057,"April",2020,9716,11843,2127
"41","OR","Oregon","Tillamook County","county",41057,"May",2020,9691,11625,1934
"41","OR","Oregon","Umatilla County","county",41059,"January",2019,33336,36290,2954
"41","OR","Oregon","Umatilla County","county",41059,"February",2019,33413,35806,2393
"41","OR","Oregon","Umatilla County","county",41059,"March",2019,33696,35802,2106
"41","OR","Oregon","Umatilla County","county",41059,"April",2019,34755,36373,1618
"41","OR","Oregon","Umatilla County","county",41059,"May",2019,35565,37004,1439
"41","OR","Oregon","Umatilla County","county",41059,"June",2019,36089,37683,1594
"41","OR","Oregon","Umatilla County","county",41059,"July",2019,36439,38721,2282
"41","OR","Oregon","Umatilla County","county",41059,"August",2019,36263,37882,1619
"41","OR","Oregon","Umatilla County","county",41059,"September",2019,36349,37625,1276
"41","OR","Oregon","Umatilla County","county",41059,"October",2019,35669,36892,1223
"41","OR","Oregon","Umatilla County","county",41059,"November",2019,34726,36003,1277
"41","OR","Oregon","Umatilla County","county",41059,"December",2019,33868,35266,1398
"41","OR","Oregon","Umatilla County","county",41059,"January",2020,33625,35585,1960
"41","OR","Oregon","Umatilla County","county",41059,"February",2020,33865,35698,1833
"41","OR","Oregon","Umatilla County","county",41059,"March",2020,34273,35953,1680
"41","OR","Oregon","Umatilla County","county",41059,"April",2020,32384,37583,5199
"41","OR","Oregon","Umatilla County","county",41059,"May",2020,32133,36677,4544
"41","OR","Oregon","Union County","county",41061,"January",2019,11100,11997,897
"41","OR","Oregon","Union County","county",41061,"February",2019,11181,12036,855
"41","OR","Oregon","Union County","county",41061,"March",2019,11220,11989,769
"41","OR","Oregon","Union County","county",41061,"April",2019,11364,11955,591
"41","OR","Oregon","Union County","county",41061,"May",2019,11508,11989,481
"41","OR","Oregon","Union County","county",41061,"June",2019,11522,12077,555
"41","OR","Oregon","Union County","county",41061,"July",2019,11470,12008,538
"41","OR","Oregon","Union County","county",41061,"August",2019,11445,11978,533
"41","OR","Oregon","Union County","county",41061,"September",2019,11393,11804,411
"41","OR","Oregon","Union County","county",41061,"October",2019,11574,11981,407
"41","OR","Oregon","Union County","county",41061,"November",2019,11348,11758,410
"41","OR","Oregon","Union County","county",41061,"December",2019,11216,11683,467
"41","OR","Oregon","Union County","county",41061,"January",2020,11053,11744,691
"41","OR","Oregon","Union County","county",41061,"February",2020,11193,11845,652
"41","OR","Oregon","Union County","county",41061,"March",2020,11265,11917,652
"41","OR","Oregon","Union County","county",41061,"April",2020,9921,12194,2273
"41","OR","Oregon","Union County","county",41061,"May",2020,9554,11403,1849
"41","OR","Oregon","Wallowa County","county",41063,"January",2019,3024,3324,300
"41","OR","Oregon","Wallowa County","county",41063,"February",2019,3038,3339,301
"41","OR","Oregon","Wallowa County","county",41063,"March",2019,3021,3344,323
"41","OR","Oregon","Wallowa County","county",41063,"April",2019,3079,3347,268
"41","OR","Oregon","Wallowa County","county",41063,"May",2019,3263,3446,183
"41","OR","Oregon","Wallowa County","county",41063,"June",2019,3363,3534,171
"41","OR","Oregon","Wallowa County","county",41063,"July",2019,3487,3644,157
"41","OR","Oregon","Wallowa County","county",41063,"August",2019,3511,3665,154
"41","OR","Oregon","Wallowa County","county",41063,"September",2019,3403,3517,114
"41","OR","Oregon","Wallowa County","county",41063,"October",2019,3254,3378,124
"41","OR","Oregon","Wallowa County","county",41063,"November",2019,3131,3268,137
"41","OR","Oregon","Wallowa County","county",41063,"December",2019,3072,3224,152
"41","OR","Oregon","Wallowa County","county",41063,"January",2020,3011,3233,222
"41","OR","Oregon","Wallowa County","county",41063,"February",2020,3017,3259,242
"41","OR","Oregon","Wallowa County","county",41063,"March",2020,3032,3272,240
"41","OR","Oregon","Wallowa County","county",41063,"April",2020,2895,3376,481
"41","OR","Oregon","Wallowa County","county",41063,"May",2020,2903,3320,417
"41","OR","Oregon","Wasco County","county",41065,"January",2019,11816,12575,759
"41","OR","Oregon","Wasco County","county",41065,"February",2019,11762,12531,769
"41","OR","Oregon","Wasco County","county",41065,"March",2019,11705,12396,691
"41","OR","Oregon","Wasco County","county",41065,"April",2019,11955,12504,549
"41","OR","Oregon","Wasco County","county",41065,"May",2019,12138,12620,482
"41","OR","Oregon","Wasco County","county",41065,"June",2019,15044,15604,560
"41","OR","Oregon","Wasco County","county",41065,"July",2019,17853,18388,535
"41","OR","Oregon","Wasco County","county",41065,"August",2019,13194,13726,532
"41","OR","Oregon","Wasco County","county",41065,"September",2019,12222,12648,426
"41","OR","Oregon","Wasco County","county",41065,"October",2019,12107,12541,434
"41","OR","Oregon","Wasco County","county",41065,"November",2019,12124,12552,428
"41","OR","Oregon","Wasco County","county",41065,"December",2019,11784,12236,452
"41","OR","Oregon","Wasco County","county",41065,"January",2020,11634,12230,596
"41","OR","Oregon","Wasco County","county",41065,"February",2020,11650,12233,583
"41","OR","Oregon","Wasco County","county",41065,"March",2020,11687,12281,594
"41","OR","Oregon","Wasco County","county",41065,"April",2020,10604,12429,1825
"41","OR","Oregon","Wasco County","county",41065,"May",2020,10212,12000,1788
"41","OR","Oregon","Washington County","county",41067,"January",2019,311492,323187,11695
"41","OR","Oregon","Washington County","county",41067,"February",2019,312849,324373,11524
"41","OR","Oregon","Washington County","county",41067,"March",2019,312757,324427,11670
"41","OR","Oregon","Washington County","county",41067,"April",2019,313372,323441,10069
"41","OR","Oregon","Washington County","county",41067,"May",2019,313340,322589,9249
"41","OR","Oregon","Washington County","county",41067,"June",2019,313746,324809,11063
"41","OR","Oregon","Washington County","county",41067,"July",2019,316364,327465,11101
"41","OR","Oregon","Washington County","county",41067,"August",2019,316254,327126,10872
"41","OR","Oregon","Washington County","county",41067,"September",2019,316392,325157,8765
"41","OR","Oregon","Washington County","county",41067,"October",2019,317232,325734,8502
"41","OR","Oregon","Washington County","county",41067,"November",2019,318684,326588,7904
"41","OR","Oregon","Washington County","county",41067,"December",2019,317612,325176,7564
"41","OR","Oregon","Washington County","county",41067,"January",2020,314939,324407,9468
"41","OR","Oregon","Washington County","county",41067,"February",2020,316144,325690,9546
"41","OR","Oregon","Washington County","county",41067,"March",2020,315696,325863,10167
"41","OR","Oregon","Washington County","county",41067,"April",2020,279522,318046,38524
"41","OR","Oregon","Washington County","county",41067,"May",2020,282841,320397,37556
"41","OR","Oregon","Wheeler County","county",41069,"January",2019,661,697,36
"41","OR","Oregon","Wheeler County","county",41069,"February",2019,694,727,33
"41","OR","Oregon","Wheeler County","county",41069,"March",2019,691,729,38
"41","OR","Oregon","Wheeler County","county",41069,"April",2019,690,720,30
"41","OR","Oregon","Wheeler County","county",41069,"May",2019,703,734,31
"41","OR","Oregon","Wheeler County","county",41069,"June",2019,690,726,36
"41","OR","Oregon","Wheeler County","county",41069,"July",2019,688,719,31
"41","OR","Oregon","Wheeler County","county",41069,"August",2019,680,710,30
"41","OR","Oregon","Wheeler County","county",41069,"September",2019,714,739,25
"41","OR","Oregon","Wheeler County","county",41069,"October",2019,711,737,26
"41","OR","Oregon","Wheeler County","county",41069,"November",2019,694,719,25
"41","OR","Oregon","Wheeler County","county",41069,"December",2019,671,697,26
"41","OR","Oregon","Wheeler County","county",41069,"January",2020,698,729,31
"41","OR","Oregon","Wheeler County","county",41069,"February",2020,714,741,27
"41","OR","Oregon","Wheeler County","county",41069,"March",2020,699,724,25
"41","OR","Oregon","Wheeler County","county",41069,"April",2020,644,684,40
"41","OR","Oregon","Wheeler County","county",41069,"May",2020,613,653,40
"41","OR","Oregon","Yamhill County","county",41071,"January",2019,52212,54410,2198
"41","OR","Oregon","Yamhill County","county",41071,"February",2019,52451,54640,2189
"41","OR","Oregon","Yamhill County","county",41071,"March",2019,52440,54578,2138
"41","OR","Oregon","Yamhill County","county",41071,"April",2019,52674,54557,1883
"41","OR","Oregon","Yamhill County","county",41071,"May",2019,52761,54433,1672
"41","OR","Oregon","Yamhill County","county",41071,"June",2019,52931,54976,2045
"41","OR","Oregon","Yamhill County","county",41071,"July",2019,53616,55715,2099
"41","OR","Oregon","Yamhill County","county",41071,"August",2019,53507,55586,2079
"41","OR","Oregon","Yamhill County","county",41071,"September",2019,53469,55063,1594
"41","OR","Oregon","Yamhill County","county",41071,"October",2019,53426,54954,1528
"41","OR","Oregon","Yamhill County","county",41071,"November",2019,53222,54687,1465
"41","OR","Oregon","Yamhill County","county",41071,"December",2019,53067,54472,1405
"41","OR","Oregon","Yamhill County","county",41071,"January",2020,52706,54483,1777
"41","OR","Oregon","Yamhill County","county",41071,"February",2020,52923,54781,1858
"41","OR","Oregon","Yamhill County","county",41071,"March",2020,52878,54828,1950
"41","OR","Oregon","Yamhill County","county",41071,"April",2020,47352,54527,7175
"41","OR","Oregon","Yamhill County","county",41071,"May",2020,48001,55059,7058
